feature,zero2one,one2zero,lambda0,lambda1
45064165,0.5232455730438232,0.5532436966896057,-0.02999812364578247,-0.0006502415690113216
45064265,0.5309115052223206,0.5532012581825256,-0.022289752960205078,-5.959682752069709e-05
45065910,0.5612549185752869,0.5531688928604126,0.008086025714874268,0.00026614001433622426
45081015,0.5639612674713135,0.5531991124153137,0.010762155055999756,2.8775119211438513e-05
45152010,0.5501445531845093,0.5533930659294128,-0.0032485127449035645,-0.0008125855624409157
45152510,0.5065237879753113,0.5568189024925232,-0.050295114517211914,-0.013748806243902468
46037406,0.5524219274520874,0.5531995296478271,-0.0007776021957397461,-0.0
46047081,0.5533657670021057,0.5531995296478271,0.00016623735427856445,7.177141106158325e-08
46047181,0.5600164532661438,0.5531986355781555,0.006817817687988281,6.775615972410574e-06
46074905,0.5338902473449707,0.5532002449035645,-0.01930999755859375,-2.2634151992853274e-05
46086699,0.5514258742332458,0.5531995296478271,-0.0017736554145812988,-7.65759010024931e-07
46086799,0.5931744575500488,0.5531741976737976,0.04000025987625122,0.0002445556320896161
46086881,0.5541706085205078,0.5531995296478271,0.0009710788726806641,0.0
46087221,0.5530413389205933,0.5531995296478271,-0.00015819072723388672,-0.0
46087293,0.559541642665863,0.5531970858573914,0.00634455680847168,1.9967578168252824e-05
46110081,0.5401644110679626,0.5531996488571167,-0.013035237789154053,-5.627841069240928e-06
46110281,0.553088366985321,0.5531995892524719,-0.0001112222671508789,-1.6904565301696684e-07
48102003,0.5851019620895386,0.5531795024871826,0.03192245960235596,0.00018605748358362144
48104013,0.5373749732971191,0.5532135963439941,-0.015838623046875,-0.00013628072881450586
48105013,0.5376484990119934,0.5532093048095703,-0.015560805797576904,-0.0001566977907061644
48106003,0.5588587522506714,0.5531966686248779,0.005662083625793457,1.693245137221528e-05
48107013,0.5353198051452637,0.5532212257385254,-0.01790142059326172,-0.00021965577554278792
48108003,0.53475022315979,0.5532013773918152,-0.018451154232025146,-7.782238273363594e-05
48109013,0.5873003005981445,0.5531641244888306,0.034136176109313965,0.00023277582246537663
48113013,0.5647809505462646,0.5531953573226929,0.011585593223571777,0.00010124805891270619
48114013,0.563734769821167,0.553194522857666,0.010540246963500977,1.047500372514684e-05
48580601,0.5654304623603821,0.5531986951828003,0.012231767177581787,1.648055608988136e-05
48580701,0.5698274970054626,0.5531972050666809,0.01663029193878174,2.2406938842861382e-05
49001383,0.5476524829864502,0.5532020926475525,-0.005549609661102295,-5.515258046083642e-06
49001483,0.5909015536308289,0.5531683564186096,0.03773319721221924,0.00039975766207721617
49002428,0.5569397211074829,0.5531985759735107,0.003741145133972168,1.8003194961255134e-05
49011528,0.553107738494873,0.5531995296478271,-9.179115295410156e-05,-3.962996523300043e-08
49052083,0.5518978834152222,0.5531995296478271,-0.0013016462326049805,-5.619734939988724e-07
49053028,0.5417441725730896,0.5532088279724121,-0.01146465539932251,-7.977940599047088e-05
49155066,0.5635233521461487,0.5531940460205078,0.01032930612564087,2.261069944357087e-05
49156066,0.5342174768447876,0.5532000064849854,-0.018982529640197754,-2.8851364040153002e-05
49275041,0.589156448841095,0.5531883239746094,0.035968124866485596,0.00018363467835129485
49276041,0.5804492831230164,0.5531920194625854,0.027257263660430908,7.721162751141021e-05
49277041,0.5603288412094116,0.5531993508338928,0.007129490375518799,1.3248003298363799e-05
49317030,0.5475016832351685,0.5532015562057495,-0.005699872970581055,-3.8068944944906396e-05
49318030,0.5811291933059692,0.553107738494873,0.02802145481109619,0.0010163285225363874
49319028,0.6158148646354675,0.5530994534492493,0.06271541118621826,0.0016983261096105398
49342041,0.5674718022346497,0.5531814694404602,0.014290332794189453,0.00018801433927782146
49343041,0.5825627446174622,0.5531171560287476,0.0294455885887146,0.0008071110111326109
49343526,0.5718053579330444,0.5531904697418213,0.018614888191223145,0.00033818024432510105
49343626,0.5303899645805359,0.5532165169715881,-0.022826552391052246,-0.00028008861320827117
49345019,0.5554958581924438,0.5531994104385376,0.00229644775390625,9.91469675647429e-07
49350079,0.5312048196792603,0.5532041192054749,-0.0219992995262146,-4.453629545949601e-05
49392083,0.5738630890846252,0.5531930327415466,0.020670056343078613,0.000111542666974729
49396041,0.548435628414154,0.553199827671051,-0.004764199256896973,-8.05189511645799e-06
49397041,0.5262393951416016,0.5532090067863464,-0.026969611644744873,-5.903608389487256e-05
49398041,0.5407119393348694,0.5532001256942749,-0.012488186359405518,-3.537527484372029e-05
49399041,0.5531649589538574,0.5531995296478271,-3.457069396972656e-05,-8.130927519638735e-08
49490041,0.5474972724914551,0.553249716758728,-0.005752444267272949,-0.00031987473726398125
49491041,0.5270653963088989,0.5532833933830261,-0.026217997074127197,-0.0008740264717916284
51002121,0.578833818435669,0.5531857013702393,0.025648117065429688,0.0001640790971847455
51842530,0.5522586107254028,0.5531995296478271,-0.0009409189224243164,-7.637567349312183e-07
51845030,0.5486828088760376,0.5531995892524719,-0.004516780376434326,-3.6663322954740143e-06
52010590,0.5699315667152405,0.5530694723129272,0.016862094402313232,0.00100699834685916
52010630,0.5546426177024841,0.5531995296478271,0.0014430880546569824,3.394101485827128e-06
52010730,0.5531216859817505,0.5532020926475525,-8.040666580200195e-05,-2.3533186028112144e-06
52044115,0.5281306505203247,0.5532364845275879,-0.025105834007263184,-0.0006240393939955354
52045015,0.5589088201522827,0.5531994700431824,0.005709350109100342,6.692196503788759e-06
52045016,0.5653079152107239,0.5531988739967346,0.012109041213989258,7.566932478745033e-06
52046002,0.5610510110855103,0.5531995296478271,0.007851481437683105,1.458960549840126e-05
52073110,0.5230982899665833,0.5532342195510864,-0.030135929584503174,-0.0005259003377443991
52073112,0.5404300689697266,0.5532091856002808,-0.0127791166305542,-0.00025476414062779125
53767006,0.5635889768600464,0.5531979203224182,0.010391056537628174,1.9308638350460706e-05
53768002,0.5595123767852783,0.5531924962997437,0.006319880485534668,9.182578274206693e-05
54000725,0.5552087426185608,0.5531979203224182,0.002010822296142578,2.286894343397533e-05
54001720,0.5296689867973328,0.5536041259765625,-0.023935139179229736,-0.002591495023268653
54001820,0.5316523909568787,0.5538231730461121,-0.0221707820892334,-0.003704786835145784
54001920,0.587928295135498,0.5531411170959473,0.03478717803955078,0.0007620503452660931
54002025,0.5479697585105896,0.5531995892524719,-0.005229830741882324,-8.838851261206767e-06
54002821,0.5513268709182739,0.5531995892524719,-0.001872718334197998,-3.4798810800773514e-06
54007928,0.5534470677375793,0.5531995296478271,0.00024753808975219727,2.9015098165966905e-07
54008620,0.5522385835647583,0.55320143699646,-0.0009628534317016602,-1.9082773156685028e-05
54008826,0.5320703387260437,0.5532726049423218,-0.021202266216278076,-0.0007112963034282452
54009720,0.5338525176048279,0.5532069206237793,-0.019354403018951416,-0.00017951466569231294
54009920,0.5347437858581543,0.5532008409500122,-0.01845705509185791,-6.94749001378596e-05
54010625,0.5544268488883972,0.5531995296478271,0.0012273192405700684,2.8082542158246186e-07
54011625,0.5630999207496643,0.5531992316246033,0.009900689125061035,1.1605061150869487e-05
54017613,0.5489943623542786,0.5531995296478271,-0.004205167293548584,-1.8155413488009176e-06
54022463,0.5346508622169495,0.5532816052436829,-0.0186307430267334,-0.0008802944953340942
54023524,0.6228399872779846,0.5528980493545532,0.0699419379234314,0.0029579720133706233
54023624,0.5695360898971558,0.5531936287879944,0.016342461109161377,8.81894885427848e-05
54023755,0.6091520190238953,0.5527735352516174,0.05637848377227783,0.0016009601558549652
54121842,0.5848912000656128,0.5531638264656067,0.031727373600006104,0.0002900391495027986
54301050,0.49605873227119446,0.5545265078544617,-0.05846777558326721,-0.008760302515408323
54315440,0.5546733736991882,0.5531995296478271,0.001473844051361084,0.0
54317763,0.5537458062171936,0.5531995296478271,0.0005462765693664551,0.0
54319446,0.5601963996887207,0.5531994700431824,0.00699692964553833,1.6009817597078148e-06
54327099,0.5510264039039612,0.5532317757606506,-0.002205371856689453,-0.00019818448253590163
54329450,0.5509161353111267,0.5531995296478271,-0.0022833943367004395,-0.0
54335050,0.5485921502113342,0.5531997084617615,-0.004607558250427246,-1.2319376299617409e-05
54350049,0.569737434387207,0.5531774759292603,0.016559958457946777,0.0002730336457888164
54350547,0.5551462769508362,0.5531995296478271,0.0019467473030090332,4.261401262148036e-06
54352763,0.5585692524909973,0.5531970858573914,0.005372166633605957,9.982548195275842e-06
54353244,0.5547738075256348,0.553199291229248,0.0015745162963867188,3.4465930541288546e-06
54354563,0.5443868041038513,0.5532264113426208,-0.008839607238769531,-0.00027397789847333155
54355563,0.5219303369522095,0.5532048940658569,-0.03127455711364746,-0.00011294128113483545
54355663,0.5649023056030273,0.5531901717185974,0.011712133884429932,9.121726323527882e-05
54368263,0.5387588143348694,0.5532018542289734,-0.014443039894104004,-9.848761265714807e-05
54368663,0.5704723596572876,0.5531972646713257,0.017275094985961914,7.458359456850681e-06
54372144,0.5542346835136414,0.5531995296478271,0.001035153865814209,0.0
54375150,0.5877583622932434,0.5531064867973328,0.034651875495910645,0.0005922292311751809
54376950,0.5654663443565369,0.5531851053237915,0.012281239032745361,0.00014441402816603094
54380563,0.5684689283370972,0.55319744348526,0.015271484851837158,9.336758417175683e-05
54408425,0.587486207485199,0.5531225204467773,0.03436368703842163,0.000729015072947472
54412125,0.5374445915222168,0.5532000064849854,-0.015755414962768555,-1.8467659350846048e-05
54412925,0.54111248254776,0.5532002449035645,-0.012087762355804443,-1.2012940127892816e-05
54413025,0.5599251985549927,0.5531994700431824,0.006725728511810303,1.2497733893339962e-05
54418425,0.6061317324638367,0.5530402064323425,0.05309152603149414,0.001271866963560911
54422125,0.5575920343399048,0.5531994700431824,0.004392564296722412,5.918351879949355e-06
54449625,0.5105438828468323,0.5532174706459045,-0.042673587799072266,-0.0003088220890566753
54453825,0.5603274703025818,0.5531994104385376,0.0071280598640441895,9.604040748643238e-06
54465025,0.48112884163856506,0.5538787245750427,-0.07274988293647766,-0.0052654650213467685
54485906,0.5729082822799683,0.5531964302062988,0.019711852073669434,2.3105184479814386e-05
54800204,0.5132685899734497,0.5532417297363281,-0.03997313976287842,-0.00027816216316845985
54808425,0.5758616924285889,0.5531831383705139,0.02267855405807495,0.00015146804680086189
54811616,0.543484628200531,0.5532264709472656,-0.00974184274673462,-0.00024976982921434855
54812025,0.5287303328514099,0.5532703995704651,-0.024540066719055176,-0.0006346449787639818
54813916,0.5555093884468079,0.5531995296478271,0.002309858798980713,5.285235084544289e-07
54814622,0.5932026505470276,0.5531074404716492,0.04009521007537842,0.001374675587929108
54815624,0.5944339036941528,0.5530505776405334,0.041383326053619385,0.0012291372000048895
54816303,0.5457154512405396,0.5531995892524719,-0.007484138011932373,-3.231206054903398e-06
54817525,0.6187564134597778,0.5529468655586243,0.06580954790115356,0.0017238778463061245
54817625,0.5871464610099792,0.5530878901481628,0.034058570861816406,0.001073862313918462
54817925,0.5924739837646484,0.5531781315803528,0.039295852184295654,0.0003749324709175928
54818125,0.5942656993865967,0.5531536936759949,0.04111200571060181,0.0002513526805608943
54819216,0.569915771484375,0.5531859993934631,0.016729772090911865,0.00012107074734104702
54819316,0.5691701769828796,0.5531988143920898,0.015971362590789795,1.8720781673637517e-05
54828104,0.552032470703125,0.5532012581825256,-0.0011687874794006348,-2.69397411402597e-05
54829725,0.536052942276001,0.553612232208252,-0.017559289932250977,-0.0020112077052097084
54829816,0.5206671953201294,0.5532236099243164,-0.03255641460418701,-0.0004036208115633049
54829925,0.5912038087844849,0.5524132251739502,0.03879058361053467,0.0039057088959905334
54830125,0.5425065755844116,0.5532476305961609,-0.010741055011749268,-0.0004466946242157807
54834225,0.5800119638442993,0.5531121492385864,0.02689981460571289,0.0004918917473640821
54834425,0.5681347846984863,0.5531755685806274,0.014959216117858887,0.0002466412778252975
54834525,0.5654114484786987,0.5531789660453796,0.012232482433319092,0.00025384133936634767
54834625,0.5367175936698914,0.5532004833221436,-0.016482889652252197,-1.337938655819551e-05
54839224,0.5233091115951538,0.5535477995872498,-0.030238687992095947,-0.004029833226737912
54839424,0.5680332183837891,0.5531827807426453,0.014850437641143799,0.00015149691599059906
54848204,0.5728824138641357,0.5531930327415466,0.01968938112258911,5.2644129921367074e-05
54848616,0.6026665568351746,0.5486846566200256,0.053981900215148926,0.02353044198282803
54850016,0.5549910068511963,0.5531863570213318,0.001804649829864502,0.00011292818243218182
54852625,0.5276432633399963,0.553207516670227,-0.025564253330230713,-0.00010011328175365305
54852725,0.5129697918891907,0.5532166957855225,-0.04024690389633179,-0.00024032986738427008
54853416,0.5531798005104065,0.5531995296478271,-1.9729137420654297e-05,-0.0
54853516,0.5493177175521851,0.5532016158103943,-0.0038838982582092285,-2.6484443029921613e-05
54855324,0.5512760281562805,0.5532058477401733,-0.0019298195838928223,-7.258846327277812e-05
54855424,0.5234375596046448,0.553345799446106,-0.02990823984146118,-0.0016320094642858383
54856304,0.5146840214729309,0.553316056728363,-0.03863203525543213,-0.0014251929298270594
54858224,0.5683169364929199,0.5531458854675293,0.015171051025390625,0.00047184406203253597
54858324,0.5250349044799805,0.5532192587852478,-0.028184354305267334,-0.00014389476394998968
54858516,0.669944703578949,0.5520617365837097,0.11788296699523926,0.0049736448041048575
54859511,0.5577758550643921,0.5531994700431824,0.004576385021209717,1.2963521944405468e-05
54864816,0.48763617873191833,0.5540922284126282,-0.06645604968070984,-0.008454671667151302
54865024,0.5321744680404663,0.553335964679718,-0.02116149663925171,-0.0009309241312271229
54865724,0.552456259727478,0.5532091856002808,-0.0007529258728027344,-6.978550924954582e-05
54870725,0.5397578477859497,0.5532079935073853,-0.013450145721435547,-6.27398879872281e-05
54870825,0.5549680590629578,0.5531995296478271,0.0017685294151306152,1.4355394705526529e-06
54872425,0.5360212326049805,0.5535440444946289,-0.017522811889648438,-0.002149781692366703
54872525,0.5639152526855469,0.5531509518623352,0.01076430082321167,0.0004367825655258203
54872625,0.5737137794494629,0.5527804493904114,0.020933330059051514,0.0025346983258981797
54872925,0.5613726377487183,0.5531782507896423,0.008194386959075928,0.00013112770624226989
54873525,0.5542684197425842,0.5531995296478271,0.00106889009475708,0.0
54873925,0.536777138710022,0.5532671809196472,-0.016490042209625244,-0.000514634190585931
54874025,0.5548286437988281,0.5531978011131287,0.0016308426856994629,4.090220594993535e-05
54874325,0.5335676074028015,0.5532026290893555,-0.019635021686553955,-5.5620109176311146e-05
54877605,0.5572912693023682,0.5531995296478271,0.004091739654541016,9.362393055603342e-07
54881501,0.533074140548706,0.5532002449035645,-0.0201261043548584,-3.7398282742891834e-05
54881611,0.608321487903595,0.5530785322189331,0.055242955684661865,0.0016646662168543543
54884504,0.5610211491584778,0.5531994700431824,0.00782167911529541,2.0913074361511917e-05
54884816,0.5395770072937012,0.5532015562057495,-0.01362454891204834,-3.424556424372031e-05
56001170,0.5547318458557129,0.5531995296478271,0.0015323162078857422,0.0
56016975,0.5505198836326599,0.5533332228660583,-0.0028133392333984375,-0.0004747409405505011
56017075,0.5400235056877136,0.5535613894462585,-0.013537883758544922,-0.0018897652550894399
56017275,0.47798189520835876,0.5559767484664917,-0.07799485325813293,-0.014718177728128981
56017375,0.5611733794212341,0.5531891584396362,0.0079842209815979,0.0001258188467768536
56017475,0.5374500155448914,0.5532063245773315,-0.015756309032440186,-6.408621297670097e-05
56017675,0.519972026348114,0.553709864616394,-0.03373783826828003,-0.003221396599373783
56047492,0.5244253277778625,0.5532068014144897,-0.028781473636627197,-0.0001469433470150963
56051030,0.5394822359085083,0.5532009601593018,-0.013718724250793457,-0.0001399517283963743
56052168,0.579085648059845,0.5531929731369019,0.025892674922943115,0.0001981046895180065
56060128,0.5842854976654053,0.5531926155090332,0.03109288215637207,9.785546471971573e-05
62401002,0.5524933338165283,0.5531995296478271,-0.0007061958312988281,-0.0
62542637,0.5342370867729187,0.5531997680664062,-0.01896268129348755,-2.8821196729084057e-05
62543001,0.5584058165550232,0.5531969666481018,0.005208849906921387,2.9611958516748864e-05
64065001,0.5355399250984192,0.5541670322418213,-0.0186271071434021,-0.00573256679877085
64100001,0.5743327140808105,0.5531558394432068,0.02117687463760376,0.0004614680191569565
64100133,0.5814284086227417,0.5531852841377258,0.02824312448501587,0.00014419481414984945
64501015,0.5590165853500366,0.5531946420669556,0.005821943283081055,5.7860046727101794e-05
64501030,0.5698162317276001,0.5531890988349915,0.016627132892608643,8.488955740596436e-05
65003508,0.5496155619621277,0.5531995892524719,-0.0035840272903442383,-1.0152471046993329e-05
65008515,0.576860785484314,0.5531795024871826,0.023681282997131348,0.000216484959209537
65021535,0.5515623092651367,0.5531995296478271,-0.0016372203826904297,-3.7461573891637424e-07
65024605,0.5556113719940186,0.5531995296478271,0.0024118423461914062,4.481680130629553e-06
65024610,0.5465123057365417,0.5532046556472778,-0.006692349910736084,-3.514289568800552e-05
65024620,0.5620900392532349,0.55319744348526,0.008892595767974854,2.937100061128964e-05
65026625,0.5674787163734436,0.553174614906311,0.014304101467132568,0.00014404273963020012
65027505,0.5388409495353699,0.5531997084617615,-0.014358758926391602,-1.426987942154241e-05
65027510,0.5666882991790771,0.5531992316246033,0.013489067554473877,4.245276997932366e-05
65035902,0.5208173394203186,0.553200900554657,-0.03238356113433838,-0.00020716785801446264
65039602,0.5486884713172913,0.5531995892524719,-0.004511117935180664,-1.4197382530589292e-05
65039605,0.5537753701210022,0.5531995296478271,0.0005758404731750488,0.0
65041435,0.5657739043235779,0.5530973672866821,0.012676537036895752,0.0008163962700595803
65063136,0.5745483636856079,0.5531921982765198,0.021356165409088135,2.5032561106601114e-05
65064305,0.5564221143722534,0.5531995296478271,0.0032225847244262695,1.014211304765658e-05
65064435,0.5556690096855164,0.5531995296478271,0.002469480037689209,0.0
65064725,0.5702018141746521,0.5531957745552063,0.0170060396194458,4.5469593665740104e-05
65064835,0.562401533126831,0.5531966090202332,0.0092049241065979,0.00010349822395120828
65065625,0.559742271900177,0.5531941652297974,0.006548106670379639,4.18903043839215e-05
65066505,0.5633543729782104,0.5531991124153137,0.010155260562896729,4.7370483814301246e-05
65074112,0.5522922873497009,0.5531995296478271,-0.0009072422981262207,-7.364209592289417e-07
65079515,0.571103572845459,0.5531973838806152,0.01790618896484375,3.327324085911447e-05
65401303,0.5346537232398987,0.5532028675079346,-0.01854914426803589,-1.8434326631889843e-05
66043115,0.5682787299156189,0.5531944036483765,0.015084326267242432,3.791474254250567e-05
67014568,0.5488909482955933,0.5532141923904419,-0.004323244094848633,-0.00012229330960300612
67033022,0.5498222708702087,0.5532083511352539,-0.003386080265045166,-6.352340704132341e-05
67033062,0.5819000601768494,0.5528067946434021,0.029093265533447266,0.0026893173552464005
67094915,0.5651487112045288,0.5528061389923096,0.012342572212219238,0.0024961950891860133
67099012,0.5882260799407959,0.5531796813011169,0.035046398639678955,0.00020426511054573877
67399842,0.5259627103805542,0.5532131195068359,-0.02725040912628174,-0.0001470524927289696
67400101,0.5676225423812866,0.5531931519508362,0.01442939043045044,2.681266148733332e-05
67434504,0.6948801875114441,0.551604688167572,0.14327549934387207,0.007953572672782981
68021217,0.49712899327278137,0.5535758137702942,-0.05644682049751282,-0.003064096775652219
68050861,0.5511332750320435,0.5532022714614868,-0.0020689964294433594,-2.0289048833149606e-05
68051030,0.5663348436355591,0.5531991124153137,0.013135731220245361,1.9964871413468474e-05
68059701,0.5412998795509338,0.5532002449035645,-0.011900365352630615,-2.9911795894164805e-05
69073166,0.5603561401367188,0.5531989336013794,0.0071572065353393555,1.2096277515251377e-05
69080760,0.5542012453079224,0.5531995296478271,0.0010017156600952148,1.8613858312416043e-06
69080860,0.5529604554176331,0.5531995892524719,-0.0002391338348388672,-4.443579647114909e-07
69098030,0.5536842942237854,0.5531995296478271,0.00048476457595825195,0.0
69098038,0.5673927068710327,0.5531988143920898,0.014193892478942871,1.1521376302806964e-05
69152068,0.5405065417289734,0.5532196760177612,-0.012713134288787842,-0.00022641734934651425
69153041,0.5396289229393005,0.5534114837646484,-0.0137825608253479,-0.0013698962380229419
69265041,0.5629639625549316,0.5531986951828003,0.009765267372131348,6.102309632610968e-06
69266041,0.5533658266067505,0.5531995296478271,0.00016629695892333984,0.0
69306086,0.5195075869560242,0.5537012219429016,-0.03419363498687744,-0.002789857834082033
69308030,0.5829508900642395,0.5531589984893799,0.02979189157485962,0.00020731363747010376
69311019,0.5528764724731445,0.5531995296478271,-0.0003230571746826172,-0.0
69315083,0.5498873591423035,0.553213357925415,-0.0033259987831115723,-0.00016621439083338904
69419068,0.5587910413742065,0.5531965494155884,0.005594491958618164,8.542242001050256e-05
69420030,0.5764400362968445,0.553178608417511,0.023261427879333496,0.00014551937121016643
69421030,0.5588586330413818,0.5531993508338928,0.005659282207489014,9.56466014790863e-06
69551066,0.5542477965354919,0.5531995296478271,0.001048266887664795,0.0
69580043,0.564335823059082,0.5531936287879944,0.011142194271087646,7.75354870614192e-05
69581043,0.5698526501655579,0.5531983971595764,0.016654253005981445,4.9804515051618156e-05
69582043,0.552385151386261,0.5531995892524719,-0.0008144378662109375,-5.089417265036333e-07
71000724,0.5856004953384399,0.553135871887207,0.03246462345123291,0.0008431971427864131
71000740,0.5704140663146973,0.553099513053894,0.017314553260803223,0.0006867409595282624
71015523,0.5643646121025085,0.5530912280082703,0.011273384094238281,0.0007023454483369177
71015540,0.5856899619102478,0.5518796443939209,0.033810317516326904,0.0070718703580125684
71015623,0.573639452457428,0.5530852675437927,0.020554184913635254,0.0009388416389662152
71015640,0.5568523406982422,0.5531301498413086,0.0037221908569335938,0.0005187688003860448
71015723,0.5624290108680725,0.5530327558517456,0.009396255016326904,0.0011082004695725102
71015740,0.5639966130256653,0.5530676245689392,0.010928988456726074,0.0010381580500277968
71015823,0.5370523929595947,0.5535538196563721,-0.016501426696777344,-0.002649081298541493
71015892,0.5084087252616882,0.5533451437950134,-0.044936418533325195,-0.0025368331875746854
71027024,0.5537254214286804,0.5531995296478271,0.0005258917808532715,0.0
71035024,0.572746753692627,0.5531908869743347,0.019555866718292236,1.9434817555218407e-05
71035060,0.5535706281661987,0.5531995296478271,0.00037109851837158203,0.0
71036240,0.5109778642654419,0.5533138513565063,-0.04233598709106445,-0.0011417839838220708
71036524,0.5599381923675537,0.5531944036483765,0.006743788719177246,4.880374554441459e-05
71036940,0.5306044220924377,0.5532712340354919,-0.0226668119430542,-0.0006781358344664407
71041724,0.5522753596305847,0.5531995296478271,-0.0009241700172424316,-2.114612287716027e-07
71041813,0.5474743247032166,0.5531996488571167,-0.0057253241539001465,-4.647323778906511e-06
71052740,0.5679025053977966,0.5531962513923645,0.014706254005432129,2.4854798975149255e-05
71053040,0.5758653879165649,0.5531910061836243,0.022674381732940674,9.22243435223617e-05
71053240,0.5409348607063293,0.5532070398330688,-0.012272179126739502,-7.328193964043345e-05
71053523,0.59419846534729,0.5531690120697021,0.04102945327758789,0.0001355145481409137
71080340,0.5755768418312073,0.5531010627746582,0.022475779056549072,0.0008845759377496557
71080540,0.5760626196861267,0.5528498291969299,0.023212790489196777,0.0019374952746843124
71080640,0.5339608192443848,0.5532627105712891,-0.019301891326904297,-0.00043829757776169817
71101268,0.526455819606781,0.5532571077346802,-0.02680128812789917,-0.0006085900841736621
71101441,0.5580013990402222,0.5531905293464661,0.0048108696937561035,0.00011361759792526536
71101468,0.5570619702339172,0.5531984567642212,0.003863513469696045,3.0090086798513653e-05
71108813,0.5509182214736938,0.5531995892524719,-0.002281367778778076,-3.0738166524874352e-06
71170316,0.5517993569374084,0.5531995296478271,-0.0014001727104187012,-0.0
71201223,0.5357643365859985,0.5532601475715637,-0.017495810985565186,-0.0007974187624976426
71307513,0.5880855321884155,0.5531200766563416,0.034965455532073975,0.0008494669386986686
71374066,0.552318274974823,0.5531995296478271,-0.0008812546730041504,-0.0
71400705,0.5709835886955261,0.5531376600265503,0.01784592866897583,0.0005087129112793507
71400810,0.5787062644958496,0.5531845688819885,0.025521695613861084,0.0001487511464295718
72026006,0.5552641153335571,0.5531995296478271,0.0020645856857299805,1.2901583374292192e-06
72254006,0.569816529750824,0.5531987547874451,0.016617774963378906,3.637606539563616e-05
72571208,0.556941568851471,0.5531982183456421,0.0037433505058288574,9.408983083525242e-06
72690505,0.5536532998085022,0.5531995296478271,0.00045377016067504883,0.0
72810015,0.5357533097267151,0.5531999468803406,-0.01744663715362549,-3.819043255988191e-05
74104004,0.5533857345581055,0.5531995296478271,0.0001862049102783203,0.0
74104008,0.5519695281982422,0.5531995296478271,-0.001230001449584961,-2.8143914330414663e-07
74110202,0.5830509066581726,0.553191602230072,0.029859304428100586,0.00013928246236098239
74114102,0.5397788286209106,0.5531997084617615,-0.01342087984085083,-4.0135118146670874e-05
74115112,0.5713464617729187,0.5531944632530212,0.01815199851989746,4.562539541513585e-05
74115170,0.5799104571342468,0.5530034303665161,0.026907026767730713,0.0013055015771758142
74117830,0.5460747480392456,0.5532018542289734,-0.007127106189727783,-6.894688590839898e-05
74118002,0.5502614378929138,0.5531995296478271,-0.00293809175491333,-6.722707739334803e-07
74118069,0.5418790578842163,0.5532002449035645,-0.011321187019348145,-4.887815802873789e-06
74120301,0.5471808314323425,0.5531995892524719,-0.0060187578201293945,-2.5985419670765697e-06
74121201,0.5393746495246887,0.5532087683677673,-0.013834118843078613,-0.00012461452499469517
74125801,0.5484689474105835,0.5532204508781433,-0.0047515034675598145,-0.00019183800156303722
74125830,0.5671837329864502,0.553188681602478,0.013995051383972168,0.00014826808845383235
74125901,0.5335723161697388,0.5534077286720276,-0.01983541250228882,-0.0018809342587342067
74126102,0.5467787981033325,0.5532391667366028,-0.006460368633270264,-0.0003234767815249586
74126130,0.5769898295402527,0.5531875491142273,0.02380228042602539,7.861560462025671e-05
74127332,0.5243796110153198,0.5532646179199219,-0.02888500690460205,-0.0008422611618648712
74128301,0.5382499694824219,0.5531998872756958,-0.014949917793273926,-3.997207478095572e-05
74130401,0.5334711670875549,0.553202748298645,-0.019731581211090088,-8.617608294387076e-05
74130431,0.5455959439277649,0.553203284740448,-0.0076073408126831055,-5.1874732798896506e-05
74131201,0.5200026035308838,0.5532357096672058,-0.03323310613632202,-0.0004746276644634556
74131202,0.5341803431510925,0.5532686710357666,-0.019088327884674072,-0.0006923270832119228
74131230,0.5463348627090454,0.5532333254814148,-0.006898462772369385,-0.0003796935502400672
74131701,0.567287027835846,0.5530855655670166,0.014201462268829346,0.0011647687117104547
74131702,0.5184510946273804,0.553328275680542,-0.03487718105316162,-0.0013010857119356192
74132305,0.5748034119606018,0.5531922578811646,0.021611154079437256,8.463237824426554e-05
74141005,0.5624563694000244,0.5531991124153137,0.009257256984710693,5.784854250951829e-06
74141204,0.5445950627326965,0.5532048940658569,-0.0086098313331604,-0.0001056452011126877
74144304,0.6174836754798889,0.5527079105377197,0.06477576494216919,0.007186727931261127
74146301,0.5531128644943237,0.5531995296478271,-8.666515350341797e-05,-0.0
74148402,0.5408300757408142,0.5533052682876587,-0.012475192546844482,-0.0011799125224835683
74156410,0.5553320646286011,0.5531853437423706,0.0021467208862304688,7.495166138909618e-05
74158302,0.5308609008789062,0.5532881617546082,-0.022427260875701904,-0.0010155338904908175
74158411,0.5824946165084839,0.5528990626335144,0.029595553874969482,0.0029055818095071835
74159304,0.5574586987495422,0.5531995296478271,0.004259169101715088,4.232805204753657e-06
74163802,0.5476354956626892,0.553199827671051,-0.005564332008361816,-2.7594417080899203e-05
74165801,0.5110288858413696,0.5532164573669434,-0.04218757152557373,-0.0003401039546239081
74173214,0.5657117962837219,0.5531976819038391,0.012514114379882812,2.9432836113848135e-05
74176201,0.5874567627906799,0.5526140332221985,0.034842729568481445,0.004025957871561024
74176230,0.5847800970077515,0.5526366829872131,0.03214341402053833,0.005122107205076287
74177825,0.5954949855804443,0.5526517033576965,0.0428432822227478,0.004461701317763353
74180001,0.5594172477722168,0.5531625151634216,0.006254732608795166,0.0004438421757040113
